TRAIL_ID,TRAIL_NAME,BANDWIDTH,VERSION,STATUS,TYPE,A_SITE_NAME,Z_SITE_NAME,REQUESTED_BANDWIDTH,TOTAL_CHANNELS,TOTAL_CHANNELS_USED,MILEAGE,A_EQUIPMENT_TID,A_EQUIPMENT_TYPE,A_EQUIPMENT_VENDOR,A_PORT_NAME,A_PORT_AID,Z_EQUIPMENT_TID,Z_EQUIPMENT_TYPE,Z_EQUIPMENT_VENDOR,Z_PORT_NAME,Z_PORT_AID,A_EQUIPMENT_MODEL,Z_EQUIPMENT_MODEL,A_NETWORK_DOMAIN,Z_NETWORK_DOMAIN,A_EQUIPMENT_PHYSICAL_TID,Z_EQUIPMENT_PHYSICAL_TID
8063,I1001/OM96/EAURNYEA/LNCSNYLC,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,EAURNYEA,LNCSNYLC,DWDM96,96,11,10,EAURNYEA-0111304A,CIENA_T6500,CIENA,5 Line Out,LINE-1-8-5,LNCSNYLC-0118010A,CIENA_T6500,CIENA,8 Line In,LINE-1-8-8,CI_6500_TSHELF,CI_6500_TSHELF,Ciena_FSA2_8,Ciena_FSA2_8,EAURNYEA-0111304A,LNCSNYLC-0118010A
26513,I1001/OM96/GRTNMAHO/TWNSMARA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,GRTNMAHO,TWNSMARA,DWDM96,96,6,8,GRTNMAHO-0111305A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,TWNSMARA-0110705A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,GRTNMAHO-0111305A,TWNSMARA-0110705A
89959,I1001/OM96/HSNOTX08HAA/HSNTTXXT,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HSNOTX08HAA,HSNTTXXT,DWDM96,96,9,0.03,HSNOTX08HAA01125495A,CIENA_T6500,CIENA,5 Line Out,LINE-1-8-5,HSNTTXXT-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,CI_6500_TSHELF,Ciena 6500 T-12P SHELF,,,HSNOTX08HAA01125495A,HSNTTXXT-0110101A
89960,I1001/OM96/HSNTTXXT/HSTNTXZO,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HSNTTXXT,HSTNTXZO,DWDM96,96,9,4.08,HSNTTXXT-0110101A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,HSTNTXZO-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,HSNTTXXT-0110101A,HSTNTXZO-0110101A
82273,I1002/OM96/HLBOOR11/HLBOOR38H04,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HLBOOR11,HLBOOR38H04,DWDM96,96,2,0.72,HLBOOR11-0131707A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-2-6-5,HLBOOR38H040140007A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_NOPAC,Ciena_NOPAC,HLBOOR11-0131707B,HLBOOR38H040140007A
89748,I1001/OM96/ALTPMIAH/WKRKMI02,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ALTPMIAH,WKRKMI02,DWDM96,96,10,3.41,ALTPMIAH-01701A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,WKRKMI02-01701A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,ALTPMIAH-01701A,WKRKMI02-01701A
90074,I1001/OM96/HSTHTX61/HSTHTX67,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HSTHTX61,HSTHTX67,DWDM96,96,9,0.48,HSTHTX61-0110101A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,HSTHTX67-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,HSTHTX61-0110101A,HSTHTX67-0110101A
89747,I1001/OM96/GDRPMITX/GDRQMI06,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,GDRPMITX,GDRQMI06,DWDM96,96,9,1.77,GDRPMITX-01701A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,GDRQMI06-0110100A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,GDRPMITX-01701A,GDRQMI06-0110100A
90062,I1001/OM96/CYPRTX12/CYPSTXIZ,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CYPRTX12,CYPSTXIZ,DWDM96,96,9,4.55,CYPRTX12-0110101A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,CYPSTXIZ-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,Cisco_FSA1_6_7_9,CYPRTX12-0110101A,CYPSTXIZ-0110101A
89745,I1001/OM96/GDRPMIMM/GDRPMITX,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,GDRPMIMM,GDRPMITX,DWDM96,96,9,1.02,GDRPMIMM-010VZB01A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,GDRPMITX-01701A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,GDRPMIMM-010VZB01A,GDRPMITX-01701A
23765,I1001/OM96/BOTNMAMA/CLTNMACH,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BOTNMAMA,CLTNMACH,DWDM96,96,14,4,BOTNMAMA-0110103A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,CLTNMACH-0112105A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,BOTNMAMA-0110103A,CLTNMACH-0112105A
26502,I1001/OM96/BOTNMAMA/HRVRMALI,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BOTNMAMA,HRVRMALI,DWDM96,96,13,5,BOTNMAMA-0110103A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,HRVRMALI-0220101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,BOTNMAMA-0110103A,HRVRMALI-0220101A
28048,I1001/OM96/NRFLVAGS/NRFLVASP,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,NRFLVAGS,NRFLVASP,DWDM96,96,20,4,NRFLVAGS-0114716A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,NRFLVASP-014607A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,Ciena_FSA3_4_5,NRFLVAGS-0114716A,NRFLVASP-014607A
27965,I1001/OM96/CMLDVACU/PWHTVAPW,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CMLDVACU,PWHTVAPW,DWDM96,96,20,18.44,CMLDVACU-0110110A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,PWHTVAPW-0110701A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,CMLDVACU-0110110A,PWHTVAPW-0110701A
90081,I1001/OM96/HSTHTX61/SPRNTX25,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HSTHTX61,SPRNTX25,DWDM96,96,9,6.66,HSTHTX61-0110101A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,SPRNTX25-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,HSTHTX61-0110101A,SPRNTX25-0110101A
90060,I1002/OM96/HLTNTXDK/HSTNTXZO,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HLTNTXDK,HSTNTXZO,DWDM96,96,9,3.29,HLTNTXDK-0110101A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,HSTNTXZO-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,HLTNTXDK-0110101A,HSTNTXZO-0110101A
23759,I1001/OM96/BARRMAJA/TMTNMAME,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BARRMAJA,TMTNMAME,DWDM96,96,4,13,BARRMAJA-0190010A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,TMTNMAME-0110200A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,BARRMAJA-0190010A,TMTNMAME-0110200A
93004,I1001/OM96/HNVRMACO/MRFDMAMA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HNVRMACO,MRFDMAMA,DWDM96,96,0,5,HNVRMACO-0110801A,CIENA_T6500,CIENA,5 Line Out,LINE-1-8-5,MRFDMAMA-0110521A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,CI_6500_TSHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,HNVRMACO-0110801A,MRFDMAMA-0110521A
90063,I1001/OM96/CYPSTXIZ/HSTHTX67,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CYPSTXIZ,HSTHTX67,DWDM96,96,9,7,CYPSTXIZ-0110101A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,HSTHTX67-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Cisco_FSA1_6_7_9,,CYPSTXIZ-0110101A,HSTHTX67-0110101A
93268,I1019/OM96/CNTNNYZO/GVRNNYGO,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CNTNNYZO,GVRNNYGO,DWDM96,96,3,23.39,CNTNNYZO-0110302A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,GVRNNYGO-0110130A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,CNTNNYZO-0110302A,GVRNNYGO-0110130A
90294,I1001/OM96/HSTWTXUF/SPROTXJO,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HSTWTXUF,SPROTXJO,DWDM96,96,9,10.88,HSTWTXUF-0110715A,CIENA_T6500,CIENA,5 Line Out,LINE-1-8-5,SPROTXJO-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12 SHELF,Ciena 6500 T-12P SHELF,Ciena_SOCENT,,HSTWTXUF-0110715A,SPROTXJO-0110101A
92096,I1001/OM96/KSCYKSSO/SHWNKS08,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,KSCYKSSO,SHWNKS08,DWDM96,96,4,3.34,KSCYKSSO-0110102A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,SHWNKS08-0110110A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,KSCYKSSO-0110102A,SHWNKS08-0110110A
90279,I1001/OM96/BDFRMAPA/CNCRMAWA,DWDM96,2,IN EFFECT,DWDM_INFRASTRUCTURE,BDFRMAPA,CNCRMAWA,DWDM96,96,17,5,BDFRMAPA-0119110A,CIENA_T6500,CIENA,8 Line In,LINE-1-6-8,CNCRMAWA-0113005A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,CI_6500_TSHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,BDFRMAPA-0119110A,CNCRMAWA-0113005A
90280,I1001/OM96/CNCRMAWA/MYNRMAWA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CNCRMAWA,MYNRMAWA,DWDM96,96,15,6,CNCRMAWA-0113005A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,MYNRMAWA-0110510A,CIENA_T6500,CIENA,5 Line Out,LINE-1-7-5,Ciena 6500 T-12P SHELF,CI_6500_TSHELF,Ciena_FSA2_8,Ciena_FSA2_8,CNCRMAWA-0113005A,MYNRMAWA-0110510A
28096,I1001/OM96/GLALVA90/RCMDVAPE,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,GLALVA90,RCMDVAPE,DWDM96,96,12,2,GLALVA90-0110802A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,RCMDVAPE-0115615A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Cisco_FSA1_6_7_9,Ciena_FSA3_4_5,GLALVA90-0110802A,RCMDVAPE-0115615A
28095,I1001/OM96/RCMDVA82/RCMDVAIT,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,RCMDVA82,RCMDVAIT,DWDM96,96,7,3,RCMDVA82-01708A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,RCMDVAIT-0230311A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-2-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Cisco_FSA1_6_7_9,Ciena_FSA3_4_5,RCMDVA82-01708A,RCMDVAIT-0230311B
90277,I1001/OM96/MLDNMAEL/SAGSMACE,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,MLDNMAEL,SAGSMACE,DWDM96,96,2,4,MLDNMAEL-0111602A,CIENA_T6500,CIENA,5 Line Out,LINE-1-8-5,SAGSMACE-0110605A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,CI_6500_TSHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,MLDNMAEL-0111602A,SAGSMACE-0110605A
90293,I1001/OM96/SPRNTX25/SPROTXJO,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,SPRNTX25,SPROTXJO,DWDM96,96,9,6,SPRNTX25-0110101A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,SPROTXJO-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,SPRNTX25-0110101A,SPROTXJO-0110101A
90454,I1001/OM96/EGRNRICH/NKTWRIPH,DWDM96,2,IN EFFECT,DWDM_INFRASTRUCTURE,EGRNRICH,NKTWRIPH,DWDM96,96,23,7,EGRNRICH-0110603A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,NKTWRIPH-0111913A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,EGRNRICH-0110603A,NKTWRIPH-0111913A
90061,I1001/OM96/CYPRTX12/HLTNTXDK,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CYPRTX12,HLTNTXDK,DWDM96,96,9,9.25,CYPRTX12-0110101A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,HLTNTXDK-0110101A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,,,CYPRTX12-0110101A,HLTNTXDK-0110101A
28040,I1001/OM96/NWNWVAJF/NWNWVAND,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,NWNWVAJF,NWNWVAND,DWDM96,96,26,3,NWNWVAJF-0110709A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,NWNWVAND-0111007A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,NWNWVAJF-0110709A,NWNWVAND-0111007A
93334,I1008/OM96/COTNNY56/PTSDNYPS,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,COTNNY56,PTSDNYPS,DWDM96,96,3,11.26,COTNNY56-0110105A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,PTSDNYPS-0110410A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,COTNNY56-0110105A,PTSDNYPS-0110410A
19014,I1001/OM96/HSTNTXZX/HSTOTXRW,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,HSTNTXZX,HSTOTXRW,DWDM96,96,32,3,HSTNTXZX-04805A,CIENA_T6500,CIENA,5 Line Out,LINE-1-7-5,HSTOTXRW-01011502A,CIENA_T6500,CIENA,8 Line In,LINE-1-6-8,CI_6500_TSHELF,CI_6500_TSHELF,Ciena_SOCENT,Ciena_SOCENT,HSTNTXZX-04805A,HSTOTXRW-01011502A
92305,I1001/OM96/BLTMMDHM/PKVLMDPK,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BLTMMDHM,PKVLMDPK,DWDM96,96,1,2,BLTMMDHM-0110300A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,PKVLMDPK-0111939A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,BLTMMDHM-0110300A,PKVLMDPK-0111939A
27938,I1001/OM96/BTHIVABT/MDLTVAMD,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BTHIVABT,MDLTVAMD,DWDM96,96,4,6,BTHIVABT-0111513A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,MDLTVAMD-0113006A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,BTHIVABT-0111513A,MDLTVAMD-0113006A
92471,I1001/OM96/KGTNMASL/MRFDMAMA,DWDM96,2,IN EFFECT,DWDM_INFRASTRUCTURE,KGTNMASL,MRFDMAMA,DWDM96,96,10,7.54,KGTNMASL-0110712A,CIENA_T6500,CIENA,5 Line Out,LINE-1-6-5,MRFDMAMA-0110521A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,CI_6500_TSHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,KGTNMASL-0110712A,MRFDMAMA-0110521A
92472,I1001/OM96/MRFDMAMA/SCTTMAFP,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,MRFDMAMA,SCTTMAFP,DWDM96,96,9,7.1,MRFDMAMA-0110521A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,SCTTMAFP-0110714A,CIENA_T6500,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,CI_6500_TSHELF,Ciena_FSA2_8,Ciena_FSA2_8,MRFDMAMA-0110521A,SCTTMAFP-0110714A
28020,I1001/OM96/BEVLVABV/WNCHVAWC,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BEVLVABV,WNCHVAWC,DWDM96,96,14,10,BEVLVABV-0110417A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,WNCHVAWC-0112012A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,BEVLVABV-0110417A,WNCHVAWC-0112012A
28025,I1001/OM96/BOYCVABY/STCYVASC,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BOYCVABY,STCYVASC,DWDM96,96,14,9,BOYCVABY-0110202A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,STCYVASC-0111400A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,BOYCVABY-0110202A,STCYVASC-0111400A
26641,I1001/OM96/BURLMABE/BURLMASB,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BURLMABE,BURLMASB,DWDM96,96,10,1,BURLMABE-0221805A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,BURLMASB-0112305A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,,BURLMABE-0221805A,BURLMASB-0112305A
93409,I1002/OM96/CRMLINAOH01/IPLTINQY,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CRMLINAOH01,IPLTINQY,DWDM96,96,11,10.06,CRMLINAOH0101806A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,IPLTINQY-01122A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Cisco_FSA1_6_7_9,Cisco_FSA1_6_7_9,CRMLINAOH0101806A,IPLTINQY-01122A
26626,I1001/OM96/ESTNMANM/MNFDMABR,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,ESTNMANM,MNFDMABR,DWDM96,96,2,6,ESTNMANM-0115001A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,MNFDMABR-0110415A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-5-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,ESTNMANM-0115001A,MNFDMABR-0110415A
26530,I1001/OM96/FTBGMAMA/LMNSMASC,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,FTBGMAMA,LMNSMASC,DWDM96,96,27,4,FTBGMAMA-0221004AA,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,LMNSMASC-0332004A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Cisco_FSA1_6_7_9,Cisco_FSA1_6_7_9,FTBGMAMA-0221004AA,LMNSMASC-0332004A
26533,I1001/OM96/GRNRMAWE/TMTNMAME,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,GRNRMAWE,TMTNMAME,DWDM96,96,14,4,GRNRMAWE-0110508A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,TMTNMAME-0110200A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,GRNRMAWE-0110508A,TMTNMAME-0110200A
90367,I1001/OM96/GNDLMASU/WRCSMACE,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,GNDLMASU,WRCSMACE,DWDM96,96,22,3,GNDLMASU-0112413A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-5-5,WRCSMACE-0222301A,CIENA_T6500,CIENA,8 Line In,LINE-2-7-8,Ciena 6500 T-12P SHELF,CI_6500_TSHELF,Ciena_FSA2_8,Ciena_FSA2_8,GNDLMASU-0112413A,WRCSMACE-0222301B
26658,I1001/OM96/EMBGMDEM/TNTWMDTN,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,EMBGMDEM,TNTWMDTN,DWDM96,96,2,8.87,EMBGMDEM-0110200A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,TNTWMDTN-0110601A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,EMBGMDEM-0110200A,TNTWMDTN-0110601A
92534,I1001/OM96/BLTMMDCH/BLTMMDMD,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BLTMMDCH,BLTMMDMD,DWDM96,96,1,1,BLTMMDCH-04402A07A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-2-7-5,BLTMMDMD-0223000A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA3_4_5,Ciena_FSA3_4_5,BLTMMDCH-04402A07B,BLTMMDMD-0223000A
80825,I1001/OM96/BRNSMAMA/SGMRMAYA,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,BRNSMAMA,SGMRMAYA,DWDM96,96,12,12,BRNSMAMA-0110709A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-6-5,SGMRMAYA-0110034A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-7-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,BRNSMAMA-0110709A,SGMRMAYA-0110034A
93357,I1001/OM96/COTNNY56/SALKNYQT,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,COTNNY56,SALKNYQT,DWDM96,96,3,25.51,COTNNY56-0110105A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,SALKNYQT-0110207A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-6-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,COTNNY56-0110105A,SALKNYQT-0110207A
93358,I1001/OM96/CRTHNYZG/WTTWNYUN,DWDM96,1,IN EFFECT,DWDM_INFRASTRUCTURE,CRTHNYZG,WTTWNYUN,DWDM96,96,3,15.07,CRTHNYZG-0110804A,Ciena 6500 T-12P SHELF,CIENA,5 Line Out,LINE-1-7-5,WTTWNYUN-0221728A,Ciena 6500 T-12P SHELF,CIENA,8 Line In,LINE-1-8-8,Ciena 6500 T-12P SHELF,Ciena 6500 T-12P SHELF,Ciena_FSA2_8,Ciena_FSA2_8,CRTHNYZG-0110804A,WTTWNYUN-0221728A
